User_ID,Timestamp,Alpha_Waves,Beta_Waves,Gamma_Waves,Delta_Waves,Theta_Waves
dd03f568,2025-03-24 19:20:00,53.42,29.76,48.65,35.1,34.22
ced61a54,2025-03-24 19:10:24,59.32,60.6,20.06,19.74,33.43
9500e92b,2025-03-24 19:16:44,44.99,34.34,40.79,13.77,50.03
01ea7dd5,2025-03-24 18:49:40,60.57,24.48,24.54,42.97,35.17
114ee19f,2025-03-24 19:21:30,63.74,41.4,16.89,20.82,40.34
5c7cba20,2025-03-24 19:33:55,51.26,58.04,32.04,6.27,54.95
f32ab4df,2025-03-24 19:05:52,62.86,34.82,51.43,26.64,33.25
dd03f568,2025-03-24 19:30:48,48.56,45.89,12.24,15.82,47.78
dd03f568,2025-03-24 19:04:31,31.22,67.93,33.67,12.82,44.39
ec8c1b9f,2025-03-24 19:02:57,33.03,24.95,54.67,6.62,25.16
f9f37797,2025-03-24 19:17:29,64.52,46.28,18.93,13.26,37.13
78ea41ca,2025-03-24 19:05:49,50.16,59.93,17.02,15.55,39.94
777c05cb,2025-03-24 19:12:43,55.98,45.76,55.18,26.05,45.86
96ddd082,2025-03-24 19:11:29,69.59,51.33,39.8,48.11,40.22
3d13faa9,2025-03-24 19:21:22,67.67,28.94,42.89,23.6,49.93
430376af,2025-03-24 19:21:50,49.27,28.21,39.32,23.44,31.43
f9f37797,2025-03-24 19:31:51,67.26,55.34,17.89,39.82,16.39
bb27d3f9,2025-03-24 19:25:12,48.03,42.43,20.36,9.3,30.37
50b896fd,2025-03-24 19:01:21,58.62,63.78,18.0,43.78,33.61
ced61a54,2025-03-24 18:47:24,33.28,23.47,19.57,11.11,26.22
9fb4d034,2025-03-24 18:59:31,41.23,45.94,32.82,30.52,39.94
cc07c778,2025-03-24 19:35:36,37.8,31.38,27.33,37.0,38.73
a9f8d8c9,2025-03-24 19:24:36,79.99,26.23,49.94,42.6,30.64
461dbbc4,2025-03-24 18:52:33,37.17,52.36,34.49,47.42,24.9
9fb4d034,2025-03-24 19:33:40,52.44,54.23,41.91,11.25,32.95
475b382e,2025-03-24 18:54:18,34.36,38.83,43.47,47.8,43.48
430376af,2025-03-24 18:46:13,59.64,21.47,48.69,44.49,21.19
5ccb9454,2025-03-24 19:03:49,57.04,26.4,45.37,30.48,39.78
97164053,2025-03-24 18:54:55,77.52,46.54,32.67,46.23,38.27
430376af,2025-03-24 19:00:56,58.59,51.77,17.6,31.37,29.03
d776f047,2025-03-24 19:04:42,59.53,57.75,18.84,12.35,31.06
ece85c9e,2025-03-24 19:02:36,45.49,30.02,26.55,24.31,35.78
88559e67,2025-03-24 18:58:03,32.15,56.29,50.86,45.88,19.82
58265ae3,2025-03-24 18:56:05,57.93,64.31,14.56,34.76,19.73
b9134cc9,2025-03-24 18:59:01,33.65,51.77,59.33,27.19,42.14
97164053,2025-03-24 18:57:29,78.41,25.68,15.53,38.85,16.59
a9cf3871,2025-03-24 18:53:52,57.72,63.26,33.55,29.66,44.77
b8e82167,2025-03-24 18:45:48,46.15,20.58,12.07,48.13,51.15
b9134cc9,2025-03-24 18:51:30,50.47,42.32,59.08,44.18,52.96
f32ab4df,2025-03-24 18:55:47,40.17,48.78,47.6,47.53,29.8
d776f047,2025-03-24 19:05:37,49.66,35.98,18.47,19.49,54.24
bb27d3f9,2025-03-24 19:15:09,49.36,67.17,43.19,39.46,46.75
6a2c7a71,2025-03-24 18:57:56,39.27,55.48,29.43,31.21,45.89
96ddd082,2025-03-24 18:55:28,59.76,69.32,18.38,7.98,32.04
b6edafc5,2025-03-24 19:10:40,52.86,63.76,50.51,17.29,40.83
c5e7ceaa,2025-03-24 18:47:45,45.39,53.78,47.78,35.12,17.2
ec8c1b9f,2025-03-24 18:59:54,63.19,26.75,31.88,37.65,33.2
f32ab4df,2025-03-24 19:23:15,37.43,64.02,53.51,46.56,23.81
777c05cb,2025-03-24 19:35:16,40.21,46.18,34.43,16.74,18.0
cc07c778,2025-03-24 19:34:15,57.13,63.73,30.78,38.25,15.68
7b1fd6a4,2025-03-24 18:48:17,70.26,23.83,49.2,38.82,48.09
ec8c1b9f,2025-03-24 19:25:06,52.16,55.43,58.43,25.05,37.16
461dbbc4,2025-03-24 18:47:26,38.33,60.79,52.13,7.49,24.86
d776f047,2025-03-24 18:52:40,49.23,50.76,10.89,17.86,50.42
5ccb9454,2025-03-24 18:57:18,34.65,36.54,45.82,34.51,38.32
bb27d3f9,2025-03-24 19:03:15,34.76,69.47,24.56,43.32,25.09
bb27d3f9,2025-03-24 19:33:52,71.43,52.86,49.05,7.64,41.91
cc07c778,2025-03-24 19:06:47,77.64,57.3,21.84,26.87,38.28
114ee19f,2025-03-24 19:23:37,39.9,57.39,43.34,30.41,29.81
4c1646fc,2025-03-24 19:06:11,75.14,63.54,36.04,23.31,31.05
4bc62d73,2025-03-24 19:18:43,40.12,60.03,21.15,38.67,53.3
cc07c778,2025-03-24 19:04:14,77.86,55.28,21.03,33.0,23.96
7363f94b,2025-03-24 19:02:57,37.33,65.18,50.17,15.0,22.44
777c05cb,2025-03-24 19:14:44,39.4,47.4,28.4,29.49,37.74
114ee19f,2025-03-24 18:51:56,34.24,57.48,46.53,45.44,22.95
c68eac0d,2025-03-24 18:56:58,32.94,65.12,40.24,44.3,45.28
4c1646fc,2025-03-24 18:55:23,53.16,34.09,55.72,23.65,20.93
88559e67,2025-03-24 19:28:49,69.11,59.0,23.6,32.89,51.0
6a2c7a71,2025-03-24 19:07:10,37.23,27.29,46.7,31.61,38.35
96ddd082,2025-03-24 19:30:47,57.44,22.96,12.27,18.82,42.63
7b1fd6a4,2025-03-24 18:50:56,47.41,47.08,41.4,48.01,39.25
475b382e,2025-03-24 19:09:56,68.33,36.75,23.28,24.13,29.78
d4b4ed07,2025-03-24 19:27:26,47.15,56.55,10.54,45.13,36.25
d4d69118,2025-03-24 18:50:25,52.9,61.22,43.95,11.44,41.63
bb27d3f9,2025-03-24 19:15:45,77.27,66.6,54.36,43.36,16.4
ec8c1b9f,2025-03-24 19:05:29,38.33,69.39,11.52,48.37,17.41
f12ce47f,2025-03-24 19:21:49,34.73,42.63,29.23,28.73,28.29
c68eac0d,2025-03-24 18:56:13,66.3,29.95,54.65,28.39,35.69
936534c7,2025-03-24 18:57:13,33.52,59.81,30.23,26.92,30.6
a4f37be9,2025-03-24 19:22:09,64.38,49.42,39.74,23.79,35.82
461dbbc4,2025-03-24 19:02:48,55.96,42.91,50.13,21.71,31.06
475b382e,2025-03-24 19:29:56,57.62,63.73,52.25,13.4,31.93
866b55d3,2025-03-24 19:12:16,42.76,68.47,18.24,11.34,51.39
ec8c1b9f,2025-03-24 19:25:01,44.52,55.07,37.98,41.42,50.63
50b896fd,2025-03-24 19:26:53,60.97,68.69,58.41,10.9,29.73
4bc62d73,2025-03-24 19:06:38,71.32,35.63,58.96,38.37,39.5
4a1dc918,2025-03-24 19:07:46,72.59,59.66,35.43,37.94,40.52
01ea7dd5,2025-03-24 19:01:56,63.48,32.38,32.69,33.14,47.98
d776f047,2025-03-24 18:51:11,41.72,44.61,26.13,33.71,30.24
d776f047,2025-03-24 19:02:11,65.66,39.07,53.78,10.14,35.55
01ea7dd5,2025-03-24 19:16:25,73.69,31.29,46.0,49.76,50.49
5ccb9454,2025-03-24 19:13:19,57.72,27.01,56.15,32.16,42.42
a9f8d8c9,2025-03-24 19:29:27,60.13,65.24,33.56,47.56,51.71
7363f94b,2025-03-24 18:56:34,75.72,49.75,14.6,28.53,35.78
3d13faa9,2025-03-24 18:48:53,38.14,26.07,46.11,49.17,18.53
5ccb9454,2025-03-24 19:28:16,38.09,47.02,26.37,16.93,19.97
777c05cb,2025-03-24 19:07:59,50.13,54.96,52.04,26.12,54.38
812ad33f,2025-03-24 19:27:55,52.04,56.7,49.75,31.37,43.83
ec8c1b9f,2025-03-24 18:53:39,69.95,22.18,58.16,29.9,52.61
9a5e7a25,2025-03-24 19:25:27,64.15,68.27,35.5,5.88,26.24
c5e7ceaa,2025-03-24 19:05:19,56.58,38.73,54.04,24.27,45.25
777c05cb,2025-03-24 19:19:20,47.77,22.43,26.25,12.1,43.7
b6edafc5,2025-03-24 19:08:10,64.12,44.67,59.98,37.76,28.73
c68eac0d,2025-03-24 19:06:21,50.62,59.25,46.54,26.19,48.69
c763a829,2025-03-24 19:06:46,37.33,46.7,56.63,16.04,42.89
6a2c7a71,2025-03-24 19:21:43,48.94,34.65,54.47,46.85,22.1
b9134cc9,2025-03-24 18:51:50,60.93,48.21,36.78,22.51,40.01
88559e67,2025-03-24 18:49:52,40.47,25.98,45.39,12.88,38.8
a4f37be9,2025-03-24 18:56:20,53.48,30.39,24.65,7.39,19.86
461dbbc4,2025-03-24 18:53:13,62.9,63.39,59.77,32.6,45.62
548859c2,2025-03-24 19:27:13,32.73,41.24,56.74,48.18,36.88
461dbbc4,2025-03-24 18:53:17,59.86,50.71,24.74,36.43,52.29
b8e82167,2025-03-24 18:52:29,50.93,45.47,10.62,22.4,16.4
6bf3f07f,2025-03-24 18:51:33,42.53,54.12,20.6,45.28,50.1
5c7cba20,2025-03-24 19:31:11,54.85,55.86,25.12,30.18,41.42
ced61a54,2025-03-24 19:06:05,70.9,62.99,51.0,43.11,41.78
50b896fd,2025-03-24 19:19:00,43.9,45.81,53.79,10.07,22.11
78ea41ca,2025-03-24 19:34:52,46.53,29.12,48.42,16.96,16.86
c763a829,2025-03-24 18:47:22,76.09,67.79,14.31,22.84,53.61
461dbbc4,2025-03-24 19:26:57,75.23,47.27,48.43,18.02,22.2
475b382e,2025-03-24 19:21:40,35.02,28.36,44.98,45.76,29.22
936534c7,2025-03-24 19:18:01,38.96,23.83,29.0,14.74,40.25
475b382e,2025-03-24 18:46:47,42.56,22.33,36.55,11.3,49.02
d4d69118,2025-03-24 19:28:46,33.64,27.22,53.78,48.57,20.69
114ee19f,2025-03-24 19:12:56,52.34,34.46,42.57,10.44,16.73
ced61a54,2025-03-24 18:47:36,65.49,61.86,20.44,13.84,16.59
50b896fd,2025-03-24 19:13:15,71.98,68.77,58.92,39.7,41.41
b9134cc9,2025-03-24 19:01:29,37.61,61.5,17.49,19.85,30.84
5c7cba20,2025-03-24 18:48:25,60.21,47.52,22.88,38.06,27.16
c763a829,2025-03-24 18:47:12,54.0,60.19,53.38,12.91,33.42
50b896fd,2025-03-24 19:32:17,61.28,20.74,21.28,44.89,53.34
812ad33f,2025-03-24 19:13:43,44.03,48.83,22.69,33.73,52.65
5ccb9454,2025-03-24 19:05:53,32.03,47.43,29.34,38.48,37.18
a9f8d8c9,2025-03-24 19:27:44,76.04,40.63,39.02,40.42,39.53
bb27d3f9,2025-03-24 19:23:28,47.37,35.74,35.74,11.03,44.82
461dbbc4,2025-03-24 19:18:01,75.57,35.32,54.93,19.21,29.83
bb27d3f9,2025-03-24 18:52:20,31.81,20.1,57.57,10.09,22.75
812ad33f,2025-03-24 18:56:00,58.63,26.42,43.17,31.29,26.81
936534c7,2025-03-24 19:21:23,36.2,68.46,26.67,33.77,38.58
01ea7dd5,2025-03-24 19:28:40,62.39,49.02,59.82,37.97,23.23
9a5e7a25,2025-03-24 18:48:55,54.53,49.34,28.69,22.75,25.66
b9134cc9,2025-03-24 19:23:10,79.87,42.65,10.23,37.86,32.22
9500e92b,2025-03-24 19:27:37,69.14,68.27,14.31,8.58,52.16
c5e7ceaa,2025-03-24 19:28:46,63.59,24.08,32.03,13.13,24.59
475b382e,2025-03-24 19:11:59,51.63,33.61,33.76,37.96,15.38
bb27d3f9,2025-03-24 18:56:26,77.25,50.88,29.85,49.8,30.39
f9f37797,2025-03-24 19:18:25,49.41,47.33,11.81,38.71,27.34
a4f37be9,2025-03-24 19:06:10,43.29,36.99,16.49,14.46,34.23
6bf3f07f,2025-03-24 19:22:39,77.06,55.58,48.54,21.25,29.37
7363f94b,2025-03-24 19:02:38,69.9,68.85,20.13,39.22,19.88
96ddd082,2025-03-24 19:28:34,35.92,63.89,17.63,30.75,29.78
548859c2,2025-03-24 18:58:46,38.35,50.07,16.8,12.34,17.53
3d13faa9,2025-03-24 19:06:51,45.65,58.29,29.28,6.01,52.13
6a2c7a71,2025-03-24 19:29:22,60.98,42.98,50.96,37.8,36.97
b9134cc9,2025-03-24 19:26:05,68.17,58.92,14.06,22.24,42.26
b9134cc9,2025-03-24 18:49:22,62.94,23.11,20.55,33.62,20.47
6bf3f07f,2025-03-24 19:28:46,75.57,20.35,13.9,12.4,22.43
97164053,2025-03-24 19:31:04,54.1,51.31,32.16,23.91,20.9
d4d69118,2025-03-24 18:57:15,46.16,56.29,32.97,28.71,28.37
b9134cc9,2025-03-24 19:09:23,74.47,58.1,59.44,11.39,45.2
d776f047,2025-03-24 19:24:57,57.22,62.57,18.17,7.38,20.96
c763a829,2025-03-24 19:32:54,46.95,35.97,25.47,15.13,42.99
c68eac0d,2025-03-24 18:58:33,72.63,39.21,41.51,17.32,18.0
461dbbc4,2025-03-24 19:30:08,44.47,63.18,18.27,23.08,44.21
d4d69118,2025-03-24 19:01:04,68.92,53.91,14.06,9.78,44.75
5c7cba20,2025-03-24 19:27:48,37.89,20.82,22.95,25.91,28.46
f9f37797,2025-03-24 19:29:22,67.07,54.5,16.59,31.36,41.94
5ccb9454,2025-03-24 18:54:54,75.99,54.52,59.59,30.84,35.64
6a2c7a71,2025-03-24 19:30:37,69.14,53.95,15.3,6.0,17.38
475b382e,2025-03-24 19:23:37,63.95,21.46,11.39,43.67,46.02
461dbbc4,2025-03-24 19:11:18,45.34,29.97,54.64,35.41,42.8
866b55d3,2025-03-24 19:10:26,56.06,65.87,51.71,46.12,24.13
5ccb9454,2025-03-24 19:00:45,32.7,21.58,46.52,7.33,24.38
01ea7dd5,2025-03-24 19:05:38,50.49,52.74,56.6,40.63,40.26
3d13faa9,2025-03-24 18:48:43,58.51,49.46,43.34,36.54,31.79
9a5e7a25,2025-03-24 19:21:10,77.44,51.97,14.93,16.02,22.53
936534c7,2025-03-24 19:23:47,70.05,44.99,49.55,6.86,43.37
d776f047,2025-03-24 18:56:13,36.01,34.17,14.42,11.53,50.88
5c7cba20,2025-03-24 19:22:51,30.12,61.51,14.11,42.26,51.13
58265ae3,2025-03-24 19:24:59,64.76,22.16,51.45,13.29,17.91
88559e67,2025-03-24 19:22:13,71.59,22.96,12.58,11.74,20.15
461dbbc4,2025-03-24 19:08:18,64.93,59.85,50.35,34.12,38.59
c5e7ceaa,2025-03-24 19:01:44,61.21,66.31,49.01,44.48,45.28
ece85c9e,2025-03-24 19:15:19,51.61,39.64,17.74,21.92,34.8
d4d69118,2025-03-24 18:50:00,57.68,21.47,54.01,43.58,30.44
461dbbc4,2025-03-24 18:49:38,73.0,41.74,34.07,13.65,42.17
a9f8d8c9,2025-03-24 19:17:27,57.29,49.73,51.35,16.1,50.3
78ea41ca,2025-03-24 19:33:43,33.57,38.67,52.85,8.04,35.11
3d13faa9,2025-03-24 19:35:43,63.28,53.19,29.98,17.66,38.77
7363f94b,2025-03-24 18:58:30,63.0,50.59,46.66,10.64,29.71
9a5e7a25,2025-03-24 19:06:25,63.47,36.48,41.32,48.09,25.43
ec8c1b9f,2025-03-24 19:29:30,62.31,23.44,35.79,40.58,37.02
b9134cc9,2025-03-24 19:08:36,33.1,31.83,41.26,22.18,54.82
f9f37797,2025-03-24 19:08:13,63.32,59.85,28.6,26.6,47.13
7b1fd6a4,2025-03-24 19:20:25,66.06,54.94,12.93,25.96,36.69
ece85c9e,2025-03-24 18:51:26,79.4,56.5,34.41,18.28,52.24
f9f37797,2025-03-24 19:24:01,42.71,31.63,21.56,8.56,16.79
97164053,2025-03-24 19:22:59,38.94,50.11,56.5,12.82,23.73
9a5e7a25,2025-03-24 18:49:50,76.07,61.21,32.72,6.84,52.17
96ddd082,2025-03-24 19:35:44,39.32,20.2,24.44,36.08,38.29
ced61a54,2025-03-24 19:34:34,38.76,55.19,59.42,46.34,50.07
812ad33f,2025-03-24 19:08:34,76.4,69.2,47.98,36.23,18.59
88559e67,2025-03-24 19:12:58,68.51,34.96,19.89,36.29,40.02
3d13faa9,2025-03-24 18:54:22,48.53,46.89,52.48,11.15,53.72
cc07c778,2025-03-24 18:51:49,52.34,54.84,13.38,45.11,24.35
b6edafc5,2025-03-24 18:51:52,41.98,52.56,35.32,36.89,15.05
812ad33f,2025-03-24 19:00:46,64.93,61.24,37.86,26.0,37.39
812ad33f,2025-03-24 18:57:11,51.36,55.36,57.37,21.15,16.92
3d13faa9,2025-03-24 19:29:55,59.51,27.51,55.86,9.92,31.16
5ccb9454,2025-03-24 18:48:05,47.27,36.55,56.68,28.99,46.33
6bf3f07f,2025-03-24 18:51:10,37.26,67.12,13.72,23.66,39.64
50b896fd,2025-03-24 19:05:10,76.5,45.08,34.57,19.86,46.31
a9f8d8c9,2025-03-24 18:47:42,43.99,48.89,46.29,34.6,50.4
4c1646fc,2025-03-24 19:10:49,68.89,67.9,40.24,36.88,46.82
b9134cc9,2025-03-24 19:26:01,48.75,38.98,57.54,6.02,25.23
6a2c7a71,2025-03-24 19:12:55,71.2,40.56,45.31,45.57,49.51
58265ae3,2025-03-24 19:03:04,73.15,26.78,36.26,6.15,30.15
6bf3f07f,2025-03-24 18:46:32,65.08,69.49,33.07,8.43,33.52
a4f37be9,2025-03-24 18:46:46,78.83,66.43,11.17,10.99,23.22
4c1646fc,2025-03-24 19:15:24,48.35,34.94,18.25,13.41,44.25
d776f047,2025-03-24 19:25:58,30.95,56.85,55.78,18.87,29.87
a9cf3871,2025-03-24 19:16:58,59.75,52.49,46.82,36.41,50.48
777c05cb,2025-03-24 19:06:07,31.27,62.77,13.87,42.91,33.9
a4f37be9,2025-03-24 19:20:41,71.37,29.55,52.95,45.79,53.26
812ad33f,2025-03-24 19:26:59,39.38,69.14,49.67,31.27,27.94
7363f94b,2025-03-24 19:04:53,33.6,52.93,24.14,32.62,20.36
6bf3f07f,2025-03-24 19:31:34,45.48,57.34,56.77,27.77,39.04
b9134cc9,2025-03-24 19:06:43,35.98,50.86,47.03,23.02,49.6
d776f047,2025-03-24 19:24:45,46.17,48.58,59.85,34.0,27.04
6a2c7a71,2025-03-24 18:56:09,66.52,35.68,33.75,19.22,27.77
d4d69118,2025-03-24 19:16:44,31.48,27.78,32.82,11.75,19.26
bb27d3f9,2025-03-24 19:21:00,75.28,55.82,41.93,33.19,21.98
58265ae3,2025-03-24 19:24:25,55.76,69.6,29.89,37.85,54.2
114ee19f,2025-03-24 18:56:46,43.15,44.62,34.85,6.91,47.23
812ad33f,2025-03-24 19:12:23,59.8,21.3,59.29,12.83,36.45
4a1dc918,2025-03-24 19:19:47,70.29,30.47,56.88,20.75,30.52
9a5e7a25,2025-03-24 19:11:42,60.55,54.36,31.83,36.6,39.46
430376af,2025-03-24 19:22:48,36.85,47.67,55.05,29.2,38.0
cc07c778,2025-03-24 19:01:20,36.14,52.47,45.31,31.59,47.78
3d13faa9,2025-03-24 19:07:35,64.48,26.0,30.43,22.6,27.47
78ea41ca,2025-03-24 19:09:17,54.86,32.28,53.43,46.67,24.63
430376af,2025-03-24 19:29:17,50.75,65.4,45.43,21.39,29.44
cc07c778,2025-03-24 18:46:39,50.61,54.7,59.57,10.27,36.89
d4b4ed07,2025-03-24 19:05:37,65.81,52.85,26.47,29.39,51.51
a9f8d8c9,2025-03-24 19:29:18,74.46,61.21,51.14,26.83,19.61
475b382e,2025-03-24 19:14:57,46.6,68.28,29.31,41.86,48.89
bb27d3f9,2025-03-24 19:00:34,74.12,56.71,37.38,18.91,43.92
5c7cba20,2025-03-24 19:23:31,79.03,66.51,39.87,21.99,44.87
f12ce47f,2025-03-24 19:27:39,34.07,29.85,49.79,22.16,40.72
7363f94b,2025-03-24 19:04:28,31.68,25.32,47.83,43.02,20.82
d776f047,2025-03-24 18:57:35,42.89,26.47,10.37,23.6,46.58
a9cf3871,2025-03-24 19:24:49,41.09,50.22,12.66,46.87,39.8
430376af,2025-03-24 19:24:03,51.14,57.48,22.44,18.18,40.11
a4f37be9,2025-03-24 18:50:21,79.98,69.56,32.45,19.69,44.84
01ea7dd5,2025-03-24 18:57:49,63.09,56.62,56.46,5.9,24.68
936534c7,2025-03-24 18:52:06,76.87,29.97,57.53,42.96,47.85
ced61a54,2025-03-24 19:27:53,63.55,22.13,30.83,6.18,37.0
548859c2,2025-03-24 18:55:15,75.31,48.52,42.36,49.92,30.96
f32ab4df,2025-03-24 19:23:41,50.51,37.25,31.62,12.33,18.08
a4f37be9,2025-03-24 19:29:03,70.63,56.94,30.84,46.04,37.85
50b896fd,2025-03-24 19:30:00,78.38,39.61,23.04,42.99,22.26
9a5e7a25,2025-03-24 18:55:42,57.13,52.58,33.3,45.39,54.46
9a5e7a25,2025-03-24 18:55:22,48.05,50.07,34.11,12.97,18.82
88559e67,2025-03-24 19:18:04,35.07,48.57,26.86,42.1,52.4
114ee19f,2025-03-24 19:13:56,39.69,60.38,28.54,17.9,33.05
01ea7dd5,2025-03-24 18:48:25,63.39,29.84,41.52,16.84,19.68
9fb4d034,2025-03-24 19:30:53,69.54,52.2,40.89,26.61,31.63
50b896fd,2025-03-24 19:06:57,44.1,55.43,40.19,6.73,26.66
7363f94b,2025-03-24 19:14:17,41.27,67.07,37.96,27.95,51.95
936534c7,2025-03-24 19:00:54,62.66,27.61,17.3,8.46,32.0
9a5e7a25,2025-03-24 19:30:29,40.22,27.28,39.52,25.21,52.44
f9f37797,2025-03-24 19:07:05,53.7,38.93,12.18,18.29,37.54
777c05cb,2025-03-24 19:19:06,39.48,67.57,39.87,26.11,27.13
d4b4ed07,2025-03-24 18:46:52,34.49,40.22,34.37,22.45,53.38
3d13faa9,2025-03-24 19:04:30,50.52,45.03,44.59,30.34,28.81
866b55d3,2025-03-24 19:14:06,64.14,34.22,17.58,35.91,26.67
96ddd082,2025-03-24 19:13:42,69.85,46.08,57.28,15.43,47.6
dd03f568,2025-03-24 19:21:26,56.87,42.78,28.64,8.31,26.02
c5e7ceaa,2025-03-24 18:46:03,40.42,28.94,34.59,15.49,46.53
9500e92b,2025-03-24 19:11:51,43.11,67.85,10.15,44.62,20.0
f12ce47f,2025-03-24 19:29:39,55.55,34.45,15.38,25.98,27.6
78ea41ca,2025-03-24 19:33:59,76.39,50.78,10.84,34.25,16.5
6a2c7a71,2025-03-24 19:03:10,54.51,46.25,37.72,20.87,26.39
ec8c1b9f,2025-03-24 19:12:12,69.13,29.29,36.42,18.05,33.16
a9f8d8c9,2025-03-24 18:58:40,43.22,49.99,33.98,34.69,49.53
01ea7dd5,2025-03-24 19:08:35,60.06,31.28,46.48,16.66,42.69
6a2c7a71,2025-03-24 18:49:55,74.52,34.29,54.09,11.65,17.0
4bc62d73,2025-03-24 18:55:03,35.01,45.54,33.58,8.01,35.85
7363f94b,2025-03-24 19:27:20,53.27,50.67,40.8,28.2,23.39
dd03f568,2025-03-24 18:51:38,62.91,29.43,57.3,13.75,51.96
7b1fd6a4,2025-03-24 19:28:09,49.12,30.11,52.4,28.68,26.74
114ee19f,2025-03-24 19:03:47,69.71,24.99,37.07,8.79,38.44
bb27d3f9,2025-03-24 19:23:03,68.28,63.13,21.84,36.34,54.59
4bc62d73,2025-03-24 18:56:51,51.55,31.51,40.08,32.19,17.51
bb27d3f9,2025-03-24 19:33:46,49.43,52.47,27.55,48.75,29.91
461dbbc4,2025-03-24 19:02:54,36.28,47.62,50.06,11.66,18.63
b9134cc9,2025-03-24 19:31:15,40.23,25.83,51.05,10.59,21.85
f12ce47f,2025-03-24 19:03:32,39.59,66.64,32.23,34.02,44.27
430376af,2025-03-24 19:22:29,58.71,47.77,24.91,18.3,22.68
b9134cc9,2025-03-24 19:22:03,58.59,25.38,11.65,8.55,33.75
c763a829,2025-03-24 19:34:20,74.96,68.41,59.16,13.05,37.04
9500e92b,2025-03-24 18:55:22,69.14,48.82,19.94,39.25,35.77
cc07c778,2025-03-24 19:11:40,30.83,30.7,34.81,19.88,24.51
9a5e7a25,2025-03-24 18:53:29,71.61,25.07,56.57,17.01,42.74
c763a829,2025-03-24 19:16:57,40.86,27.05,42.02,34.66,29.81
f12ce47f,2025-03-24 19:23:29,50.18,54.72,20.2,13.88,40.61
a9f8d8c9,2025-03-24 19:12:06,47.93,45.99,38.21,48.72,20.54
548859c2,2025-03-24 18:57:52,41.97,48.62,51.68,49.19,52.85
461dbbc4,2025-03-24 19:02:26,37.05,31.27,28.51,27.79,39.43
5ccb9454,2025-03-24 19:26:39,49.73,54.13,21.16,14.99,19.63
3d13faa9,2025-03-24 19:32:09,61.63,63.41,38.05,5.75,34.09
c5e7ceaa,2025-03-24 18:46:03,53.01,57.85,18.76,30.42,51.6
430376af,2025-03-24 19:14:53,32.05,65.87,13.08,39.74,50.83
f32ab4df,2025-03-24 18:51:45,49.13,60.69,50.07,12.51,20.02
f9f37797,2025-03-24 19:06:14,65.47,53.47,53.26,13.98,40.66
6bf3f07f,2025-03-24 19:24:33,42.81,36.13,10.16,25.52,28.06
c5e7ceaa,2025-03-24 19:13:17,30.18,30.31,48.46,5.09,22.0
01ea7dd5,2025-03-24 19:17:15,56.02,55.71,48.02,23.53,18.92
a9f8d8c9,2025-03-24 19:20:12,31.38,28.85,42.67,7.15,24.1
d4b4ed07,2025-03-24 18:55:01,71.72,24.44,37.69,35.17,24.99
461dbbc4,2025-03-24 19:35:29,44.52,33.69,47.14,18.21,44.64
c763a829,2025-03-24 19:07:37,37.74,25.27,46.54,19.37,30.76
5c7cba20,2025-03-24 19:04:03,42.94,20.97,21.79,14.41,16.72
f12ce47f,2025-03-24 19:27:25,64.21,23.07,11.19,39.53,19.22
5c7cba20,2025-03-24 19:23:31,59.9,46.69,19.43,11.51,33.98
bb27d3f9,2025-03-24 19:15:01,40.72,40.98,29.6,32.35,45.47
430376af,2025-03-24 18:51:39,65.38,44.23,30.47,15.56,38.66
4bc62d73,2025-03-24 19:33:33,37.82,66.02,17.73,17.11,46.05
4bc62d73,2025-03-24 19:08:19,56.96,23.82,49.48,23.7,47.97
d4b4ed07,2025-03-24 19:26:37,63.8,37.46,13.26,42.43,22.38
9a5e7a25,2025-03-24 19:30:11,64.76,68.79,53.58,6.75,48.28
c5e7ceaa,2025-03-24 19:21:32,40.66,49.71,47.39,40.5,18.09
a4f37be9,2025-03-24 18:50:50,59.28,36.1,37.85,37.15,23.01
6bf3f07f,2025-03-24 19:32:59,38.28,68.54,22.27,26.31,48.67
9fb4d034,2025-03-24 19:08:41,73.78,43.84,15.07,30.63,15.8
6bf3f07f,2025-03-24 18:56:04,36.86,46.14,51.72,11.51,46.11
58265ae3,2025-03-24 19:22:34,72.77,25.75,15.67,5.49,43.99
548859c2,2025-03-24 19:16:27,57.2,64.48,36.98,9.53,53.44
78ea41ca,2025-03-24 19:26:29,50.32,53.4,17.23,29.3,29.59
d4b4ed07,2025-03-24 19:00:28,73.52,48.01,19.76,6.87,42.9
866b55d3,2025-03-24 19:16:27,53.97,48.37,33.33,26.04,53.53
6bf3f07f,2025-03-24 19:35:29,65.46,39.91,25.2,11.64,34.39
88559e67,2025-03-24 19:01:19,70.05,59.56,37.74,24.32,39.96
ec8c1b9f,2025-03-24 19:25:28,71.39,65.6,23.15,15.73,33.27
7363f94b,2025-03-24 19:10:55,75.55,21.67,46.34,47.18,25.04
a4f37be9,2025-03-24 19:21:15,78.85,54.56,31.44,15.35,40.24
01ea7dd5,2025-03-24 19:14:17,66.83,30.94,10.12,40.59,32.27
ced61a54,2025-03-24 18:55:26,69.04,46.07,48.02,28.4,17.58
866b55d3,2025-03-24 19:00:16,58.68,34.69,54.94,49.67,46.31
d4b4ed07,2025-03-24 19:27:02,42.1,38.03,23.34,19.59,42.66
78ea41ca,2025-03-24 19:17:28,31.94,49.62,31.96,46.37,27.03
